credit_score,monthly_income,dti_ratio,late_payments_6m,employment_months,approved
399,141489,0.36979240376160916,3,142,1
436,185348,0.7828911646138331,3,10,1
488,110311,0.17246035568841026,3,10,1
769,156615,0.09412446618391641,0,93,1
466,123596,0.16785108866858592,3,155,1
606,9346,0.28120282052263124,1,143,1
435,90340,0.42898823157705757,0,229,1
621,58181,0.7841809885681241,0,14,1
583,24047,0.6959067063240849,2,16,0
375,122355,0.5719651563412504,3,186,1
531,186337,0.5764236358951126,1,86,1
352,18348,0.22702671714084952,2,51,1
744,71203,0.7423753124594252,2,214,1
652,136570,0.4316417286541725,1,76,1
770,68066,0.13001649497148682,3,8,1
737,30369,0.7602420128289163,1,4,0
409,44734,0.40522073238443146,1,220,1
653,12731,0.1244097170482851,1,39,1
350,198542,0.5881857330354384,2,237,1
780,102367,0.18703208520745893,1,48,1
692,188972,0.15013355128829683,1,94,1
640,139648,0.2140731806876291,1,16,1
797,75091,0.4626211584975872,1,112,1
723,188942,0.23407156768207696,2,230,1
731,57921,0.032650779008063416,1,237,1
350,42682,0.3099976436704779,2,90,1
311,162630,0.1875100819173647,1,15,1
780,114240,0.40915787356375877,0,166,1
425,89141,0.36764928293990673,1,77,1
513,120931,0.06246645993039923,3,208,0
321,193815,0.19625123792528187,1,16,1
611,61792,0.2251874227267,2,24,1
710,181033,0.3877893057501878,2,179,1
720,182879,0.6577750661905564,2,156,1
590,153814,0.17488215887768668,2,156,1
630,38186,0.1265493374548443,3,131,1
556,25265,0.0008172620140910248,3,207,1
523,31112,0.485202551338504,1,161,1
577,142808,0.260511884804667,1,46,1
767,84798,0.5361242820115877,1,192,1
426,197552,0.5521139155396687,2,131,1
535,9205,0.035762819493192224,1,44,1
600,79672,0.33472935772406676,3,171,1
585,58712,0.7743861578885988,2,162,1
315,177261,0.220115037664608,1,68,0
443,31267,0.4236403477843627,1,45,0
623,86363,0.4302508565096901,3,213,1
647,174401,0.20844100591153616,3,205,1
667,194494,0.6234050951285471,3,48,1
795,183937,0.002946290759089454,2,165,1
636,133489,0.18143240546867753,3,29,1
589,39285,0.4740218188774321,3,218,1
466,26528,0.7338349333633825,0,68,1
485,86924,0.007624922499152209,0,42,1
713,99976,0.4806942893548903,0,191,1
534,106697,0.0026933704197562138,0,230,1
657,17547,0.49825396695406887,1,171,1
362,137670,0.32927632871827034,0,215,1
364,83854,0.3475634388233364,2,213,1
407,28873,0.7740076992048809,2,71,1
397,183753,0.5457970749237523,2,148,1
603,76521,0.1571317061460528,3,165,1
618,52582,0.7978697718672486,0,220,0
578,102538,0.20534218549228386,1,130,1
444,190509,0.5487254581279063,1,130,1
588,166337,0.5442359963569133,1,196,1
359,27185,0.6797800139105992,1,220,1
536,139852,0.3190935001920564,1,16,1
377,135643,0.5567716105002968,2,208,0
338,178107,0.500752859103732,0,94,1
382,193411,0.34913596082810394,1,114,1
355,151200,0.7327659379236668,1,104,1
538,133597,0.2015436746833956,0,2,1
572,75898,0.17941886106619487,3,137,0
603,180608,0.5043106041640514,2,236,1
519,189067,0.15221331062269644,3,172,1
388,198277,0.6639958454452455,0,119,1
310,191293,0.2717402048947119,2,6,1
656,131233,0.33687958014535024,2,178,1
791,191608,0.5458526860734179,3,160,1
440,158194,0.7080813544005383,1,109,1
402,54117,0.5519739846589572,2,88,1
455,14141,0.0753641799772888,2,87,1
407,196289,0.2704487900100155,3,52,1
411,90043,0.6000503325868171,3,86,0
547,175707,0.7262005138884581,3,39,1
692,63346,0.5070616944216656,0,85,1
656,77240,0.47692402350381996,2,224,1
779,166243,0.3033756462480859,0,139,1
478,108873,0.3824413277720747,1,139,1
546,138094,0.34578203738958824,3,194,1
490,69475,0.04414118124236426,0,210,1
321,125967,0.01748230952267136,2,137,1
494,101489,0.49392306738918795,1,87,1
430,186859,0.40787102700418204,1,126,1
539,102482,0.19591264301490643,0,208,1
379,25062,0.714200770453532,2,74,0
670,149431,0.1652759200260656,3,235,1
721,191137,0.56039906039036,1,111,1
780,177501,0.6306903287883548,0,175,1
342,27346,0.6721815802169808,2,43,0
358,199723,0.6716239508317632,3,236,1
783,74627,0.6353454043983886,3,178,1
724,168121,0.36624013855757775,3,214,1
594,129012,0.49912924797119207,0,188,1
460,194823,0.6861691031626918,3,103,1
558,73563,0.33623150656093626,2,58,0
567,124708,0.5366839802292573,2,192,1
723,139046,0.12762906476511102,1,136,1
564,37651,0.45175408924371885,3,59,1
313,156880,0.11283672261774313,2,69,1
649,35530,0.5282327944607561,0,46,1
688,167073,0.301464762591479,1,234,1
449,32246,0.1822743474733513,0,169,0
358,42433,0.2885945980141997,3,72,0
371,103006,0.561133698067201,3,52,1
720,42958,0.7264267392739158,2,207,0
523,22725,0.009024758956610146,3,173,1
564,18044,0.13427835750676653,3,168,1
780,62965,0.5645866722152989,1,16,1
330,102243,0.4549878893884336,1,231,1
402,16453,0.2553464379691081,3,106,0
716,34406,0.5214106024561022,1,172,1
570,125434,0.6937500501091607,0,44,1
313,69170,0.20638293802496,3,146,1
651,153494,0.3885377418459939,0,23,1
369,169363,0.016613873037651494,0,111,1
691,13834,0.7567967836353625,2,57,0
698,190142,0.6413149861805656,3,113,1
712,139257,0.4040724294704021,0,208,1
532,165838,0.7935983927479594,2,1,1
433,99780,0.1761749035871505,1,111,1
740,8124,0.5951764391887545,3,239,1
579,177965,0.6156052523438746,3,233,1
617,117060,0.6646846497407587,0,136,1
368,15127,0.5480770428667999,0,159,1
611,39998,0.15247248199303753,1,141,1
590,47559,0.07306729560883829,0,110,1
446,80143,0.14428576629020765,1,44,1
683,92936,0.6866548178525416,0,194,1
366,90160,0.32159608262177053,3,104,0
659,174686,0.4369328711196032,2,209,1
780,189044,0.02029839605554722,0,53,1
583,138318,0.39314282315872084,2,47,1
352,129677,0.32741541466659935,2,53,0
576,173894,0.42764819520993114,3,156,1
564,59389,0.3002187480951879,2,131,1
576,115165,0.060353761036009694,2,158,1
436,131416,0.03516825553384067,3,58,1
613,62819,0.7598375769655568,1,86,0
432,190758,0.48305492541649575,3,160,1
578,53219,0.51471701755836,0,121,0
597,19358,0.7323350393329241,3,91,1
622,70089,0.44068920366382563,3,78,1
698,164669,0.49244226958260245,1,91,1
741,79916,0.4184308690940527,2,67,1
688,49644,0.14077956859973462,3,168,1
697,175468,0.24920872602020827,1,39,1
734,37396,0.707471929271422,2,161,1
421,38481,0.3550914638491605,3,19,0
446,180582,0.16331962821804025,2,97,1
566,69694,0.662432315859396,3,120,0
532,8355,0.06984391040188456,1,223,1
651,91235,0.5116242288339145,2,159,1
304,150288,0.5600995847197459,3,79,0
369,153344,0.24301463994147518,0,89,1
673,24747,0.1335078342761431,1,172,1
710,62013,0.35863421311919047,2,208,1
451,126655,0.6040258438044618,3,190,1
455,134763,0.7093532463419845,3,216,1
580,127212,0.6522695187730598,1,53,1
538,72877,0.08762335843724874,3,118,1
384,173653,0.1782212679065446,2,114,1
550,22981,0.49358858806233297,2,101,1
709,165940,0.5679280889040971,0,6,1
664,188452,0.006990589537872883,0,54,1
708,139551,0.11405898310700442,0,79,1
621,90465,0.07521352637669097,0,99,1
738,81065,0.27288739551805535,3,65,1
424,91666,0.5446418441533278,1,85,1
322,39949,0.7545553318117043,2,185,0
357,50626,0.0716186470328343,2,79,1
796,130051,0.4048730751536268,0,53,1
620,113636,0.297973276716656,3,112,1
423,103418,0.31865724610342916,2,7,1
727,99164,0.054437054686666646,3,55,1
454,22964,0.23065671177750646,3,6,0
598,174590,0.20196479684537494,3,17,1
424,191467,0.5746389158534042,2,183,1
347,55088,0.5134866657856385,0,6,1
433,68368,0.5090483577287576,1,35,0
414,129031,0.4154066023520234,2,43,1
576,8411,0.27366815037412506,3,154,1
310,27606,0.1950336389843491,2,80,0
419,181124,0.009027039228067224,0,49,1
583,41127,0.11834243595772423,3,176,1
496,118793,0.17590523257359597,2,53,0
617,177410,0.7804508264186366,2,225,1
627,148747,0.7763613250902541,1,193,1
782,60215,0.6141329287195519,1,212,1
718,37311,0.4882608190435974,2,164,1
414,145834,0.5350467234386964,2,67,1
646,85684,0.480439242708991,1,157,1
613,193775,0.5174641144622733,1,181,1
597,131851,0.175389526850286,0,222,1
699,10117,0.7813615333112749,1,13,1
373,56185,0.605310815559963,3,208,0
487,150935,0.18739498243174504,1,194,1
708,142687,0.4109183516929935,3,203,1
746,150438,0.6313738482512522,1,48,1
318,52854,0.7289280859910771,3,33,0
535,55864,0.3070755996652948,2,158,1
432,48152,0.3869842254463929,3,40,1
383,141590,0.2479061539380826,1,45,1
328,10231,0.3012634831115717,0,235,1
569,164336,0.18216747923867144,1,218,1
633,62126,0.02392936412593674,2,138,1
565,101700,0.3330646379701424,0,155,1
484,55373,0.37646287474829765,1,132,1
685,89651,0.6239175300414969,0,178,1
626,154756,0.41809725023567756,1,121,1
754,46102,0.26111777947812814,0,146,1
473,117384,0.37059426189654404,0,176,1
419,18995,0.6369062447834954,1,190,1
527,42142,0.38476076031235595,0,143,1
553,139413,0.4441464087137333,0,178,1
528,117080,0.13839915561412683,0,36,1
716,125399,0.006108227178517289,2,13,1
322,51285,0.743741316276441,0,25,0
563,47590,0.21437189862340233,0,178,1
515,89696,0.2780600079907713,2,73,1
405,32768,0.09187725366190139,1,189,1
620,178535,0.4103983772307679,3,208,1
700,59443,0.5896790771746483,1,168,1
573,146097,0.5488536680951249,1,97,1
342,38106,0.6844816918347048,0,26,0
337,133011,0.22925607460661565,0,209,1
510,47141,0.2517306241912424,3,81,1
634,62044,0.7724588343766228,0,137,1
456,87110,0.36527983836044914,0,174,1
454,31919,0.6676109741005533,2,223,0
730,31930,0.48920163200585753,3,125,1
307,152566,0.14469184052275477,1,212,1
339,74359,0.7659505181336095,1,174,1
377,117034,0.259554232468353,2,90,1
791,132129,0.513433215810401,0,84,1
548,127569,0.20361251860550755,0,132,1
379,128471,0.46053448826364973,3,172,1
455,195221,0.43289165017658765,3,170,1
784,129107,0.20883058024336698,0,177,1
647,74877,0.7910167074895776,2,11,1
411,62652,0.11254681582334447,3,101,1
420,161743,0.3544100338099506,0,39,1
337,88967,0.025101990572472754,0,9,1
686,115319,0.546178062206434,3,175,1
368,164469,0.3696828724823433,3,237,1
443,53169,0.4480740473549723,2,219,1
474,50701,0.5588057601109772,1,209,1
610,18154,0.6112069928857515,0,73,1
603,21895,0.7726621529666117,0,38,0
699,126274,0.6911968921270708,2,95,1
448,104682,0.2590437565902852,0,106,1
492,65142,0.5818117865776331,1,209,1
494,48610,0.06077153852594304,3,77,0
323,141531,0.10896548587043986,3,64,1
668,24385,0.36769009371456324,1,235,1
567,142539,0.3676996352969509,1,222,1
537,181735,0.40460052228545806,3,172,1
797,95448,0.38015760683784905,3,34,1
389,102994,0.513102943351826,2,135,1
784,110988,0.7634763578388648,2,61,1
640,26284,0.13815130441111095,1,37,1
410,128296,0.2859699687262624,2,9,0
639,78125,0.05941238127466484,2,77,1
677,97972,0.15998655554060487,0,23,1
481,12409,0.7898440797568386,0,22,0
472,176455,0.031645372956794836,0,61,1
717,72008,0.1709422585076612,3,114,1
380,22579,0.34120345498547744,3,157,1
306,158153,0.23413547781796595,2,208,1
632,196125,0.4361785578482332,2,49,1
753,107832,0.7923572645368907,3,188,1
550,14422,0.5631466221979647,3,225,0
367,198415,0.32468827582366977,2,184,1
569,47954,0.5463493911602221,2,84,1
425,54156,0.697805294927097,1,75,1
713,143995,0.18320224430285992,2,124,1
606,71724,0.5735435643143195,2,198,1
468,24312,0.4911602654925828,3,159,0
612,139080,0.5870562343018583,2,108,1
633,58337,0.06732812199100602,2,33,1
639,173430,0.5863532862698447,0,160,1
483,37563,0.630420622217574,1,165,1
585,181992,0.549785745937728,1,121,1
321,146925,0.15779242155608575,3,29,1
501,53973,0.12907553963921342,1,106,1
489,119155,0.5907013246324105,1,198,1
567,188170,0.5181667221638128,2,228,1
775,20379,0.7869083846122212,2,117,0
776,165414,0.36379625450513225,1,203,1
541,96345,0.1834531722343895,0,22,1
623,190238,0.6157776608434129,3,17,0
354,48032,0.5988202325123794,3,170,1
541,146137,0.41816249298177194,0,233,1
643,193798,0.5968393242157097,3,19,1
641,74015,0.24847393609391544,3,36,1
781,28720,0.17257626239555013,3,233,1
533,83278,0.1008762721290883,1,229,1
753,122826,0.23238233189140073,1,109,1
789,128975,0.5236532292691097,2,11,1
585,100514,0.20674412817260315,2,92,1
345,187069,0.7067511338582811,3,161,0
488,118992,0.19981049529222564,1,76,1
682,131016,0.5475582124300201,3,80,1
590,191646,0.42205174871845375,1,108,1
768,188340,0.16923768664246533,2,109,1
707,73526,0.4449576215812102,3,187,1
331,62933,0.7637864914028039,2,120,1
730,151763,0.7553420260542257,0,125,1
478,108831,0.2332752415348831,3,98,1
709,93913,0.4291908380632392,0,154,1
553,142078,0.12068473072893227,2,167,1
527,134866,0.3752285224033598,2,14,1
336,183443,0.2571959297225779,1,10,1
359,78206,0.7435865139086617,3,204,1
597,152786,0.506145304342132,2,12,1
584,51607,0.1479419453428016,1,127,1
577,187907,0.7938712373511717,0,200,1
378,24054,0.5553403720821601,2,126,1
554,152047,0.10774034999755484,0,22,1
330,27536,0.6396413542640468,3,61,1
372,176990,0.44604671146638913,0,38,1
549,192210,0.3202090103820611,0,19,1
608,165047,0.15705377492884073,0,85,1
627,159383,0.2223421590566612,3,81,1
790,99807,0.1338061601276869,3,157,1
727,55032,0.6426839965328227,2,196,1
489,197248,0.21837999088534288,3,138,1
691,109596,0.37596949756595577,1,131,1
347,164772,0.7743314469958422,3,192,1
728,145132,0.795645768372331,0,64,1
493,142622,0.6330144959351303,2,115,1
680,75687,0.6391285044580234,1,142,1
785,89949,0.755877524644418,1,193,1
651,92477,0.6374583294500676,3,84,1
760,123675,0.3607610543393831,3,120,0
305,145929,0.0482487250581686,2,54,1
385,46169,0.16669592260594568,3,76,1
613,51671,0.3556394143666204,0,177,1
570,17292,0.21232813199541767,0,202,1
360,109058,0.2633461153536211,0,40,1
659,136409,0.04714461422151031,0,237,1
329,48336,0.44170303147122614,3,140,1
795,144669,0.28126397960766164,2,237,1
378,8590,0.20707224568673804,1,176,1
522,174365,0.4882984893104394,1,31,1
711,140530,0.22142175727564545,0,15,1
557,139187,0.38101057763511426,2,218,1
671,143794,0.19712173706050642,3,167,1
651,76858,0.5444113290828816,0,207,1
774,199178,0.6833223435910356,1,3,1
531,151341,0.0653684744902991,3,38,1
789,42754,0.6558802444399437,3,195,1
558,185101,0.6813585315181652,1,203,1
746,149999,0.7719422332498659,0,67,1
666,67689,0.6622703343929244,2,237,1
366,190009,0.441912661560822,1,37,1
621,55685,0.056203266467645646,3,74,1
739,131759,0.05955899817810062,1,32,1
364,136664,0.15736061548169636,3,137,1
719,192922,0.3576797736659056,3,105,1
352,117459,0.7643517105254907,0,145,1
735,198932,0.1402829206898847,2,69,1
694,62590,0.43103785987098553,2,127,1
375,161911,0.7984567079278662,1,113,1
663,55113,0.011022331349701542,3,68,1
358,199862,0.0375857901715075,3,203,1
584,154633,0.21592991860623237,1,206,1
761,128158,0.18011858933905273,3,26,1
402,20743,0.39888113837690437,2,71,0
386,103434,0.33636160194029063,2,63,1
511,35653,0.46691470873049995,3,67,1
484,184186,0.117661934401945,2,28,1
324,80792,0.5486741432306396,1,93,1
527,167543,0.1717549669274976,2,153,1
429,181970,0.36159350657650124,1,90,1
362,29141,0.026680102752407286,0,149,1
438,153776,0.6382884590289383,2,17,1
310,66122,0.5016856087275426,3,203,1
757,28883,0.1670181664295848,3,125,1
797,58043,0.4814012389339838,2,175,1
483,113590,0.349605924712133,1,117,1
738,172210,0.6610142022648211,3,168,1
530,140797,0.7869763648227991,3,135,1
756,52783,0.09961635920547103,3,39,1
386,64831,0.39208528903731116,3,55,0
442,66376,0.20641839207269053,3,196,1
669,149320,0.5997457356749017,1,82,0
410,107607,0.027570661966249157,3,2,1
711,12590,0.4356600554954703,1,126,1
512,22614,0.6856761903439909,3,171,1
501,22519,0.31142906872243287,3,204,1
526,192556,0.6703175490024665,2,195,1
698,104896,0.11751233317278871,2,226,1
302,102284,0.7346605338936105,3,55,0
675,154127,0.633161948958047,2,171,1
689,44563,0.3128787866077007,3,75,1
710,14059,0.10450221650899216,2,210,1
798,59997,0.4163381492193251,1,58,1
691,48031,0.5363410252572165,0,171,1
564,161232,0.10314123259760183,2,196,1
533,165132,0.7465394661457682,0,142,1
494,129729,0.6101613892124744,2,101,1
713,182717,0.7613050740658743,2,112,1
496,97208,0.23939469507287978,0,87,1
586,54157,0.3467442066802024,1,28,1
348,71667,0.192087403401412,2,121,1
458,35196,0.21902679161043956,2,145,1
433,180931,0.11622935662477013,0,175,1
517,124003,0.10018878639706941,2,15,1
551,156332,0.5366275513993272,0,158,1
658,62064,0.12555466237397966,1,70,1
515,145877,0.10674809668639132,1,170,1
375,71458,0.42766858000457414,0,119,1
572,93632,0.5631984618238696,1,227,1
327,133150,0.6224307708600045,1,26,1
724,196382,0.46419123077670293,3,61,1
685,115174,0.16124913208770286,1,173,1
412,144333,0.45858408708586434,2,50,1
431,122181,0.5006378696202763,1,61,1
313,89335,0.2064779424735626,1,156,1
482,187053,0.11558824385932064,0,123,1
319,192425,0.7405205620412323,0,35,1
768,67602,0.07675773136838632,1,79,1
367,179979,0.22174512621142428,1,154,1
629,94634,0.1851586376464777,3,16,1
585,150073,0.7135874526701149,2,229,1
418,107281,0.4015674713749934,0,96,0
704,155263,0.7652635728663331,3,110,1
354,175341,0.6625753864497157,1,158,1
743,89336,0.6038969121955065,2,52,1
670,142538,0.14142359214252478,0,135,1
617,105411,0.2754830114666965,0,238,1
739,161420,0.6562163069515411,0,230,1
501,44777,0.7868246256530604,1,92,1
440,147980,0.7023366334221475,3,237,1
377,122316,0.758729732571308,3,28,1
762,94672,0.5134798216246184,3,216,1
500,79023,0.38625381147038973,3,100,0
714,142720,0.4117772251293941,3,75,1
466,74708,0.3667934430332707,2,21,0
777,14317,0.12389629445979314,1,149,1
735,190059,0.24460966767226813,1,20,1
454,93991,0.07229927150756384,2,175,1
543,39638,0.07084812965635674,0,12,0
696,51332,0.2494675957667612,0,126,1
413,167354,0.532900680025361,1,109,1
311,71670,0.49096805361441276,2,237,1
444,62041,0.4475704500760115,1,110,1
595,101565,0.5991458207822323,3,76,1
368,13501,0.3381532789158058,2,176,1
466,115568,0.35368150619385885,1,208,1
759,15768,0.4144147249376598,0,131,1
337,168435,0.05327243223969829,1,182,1
325,90402,0.465353698894831,3,206,0
511,49898,0.6001914943086695,0,110,1
306,95256,0.21091390327676685,2,209,1
313,41709,0.6838511028491236,2,192,1
391,69488,0.21297309163086933,3,41,1
351,33100,0.4105708002908906,3,104,0
705,136405,0.6995794650544509,3,10,1
361,195417,0.5905028535106401,1,184,1
561,101185,0.46090194283162494,1,169,1
652,26930,0.4981851341044552,1,10,0
612,22229,0.08710923578544945,2,3,0
626,167774,0.5594570704136864,0,146,1
478,74829,0.489540621951556,3,95,1
744,64849,0.06762739908119686,2,11,0
334,27576,0.09944707492091975,0,13,0
353,135437,0.7768043922666702,0,207,1
728,20079,0.14248919706416796,0,110,1
334,181596,0.7166184219172442,1,182,1
395,47994,0.22066710525184252,1,108,1
386,21257,0.3168971669540369,0,220,1
316,142510,0.44439143250564855,1,203,1
358,76002,0.5006946201496661,0,217,1
586,141632,0.3982232740702248,2,155,1
630,15638,0.27875014000189186,1,4,0
341,173386,0.39894990697176685,1,97,1
771,67472,0.5605498860358994,1,24,0
347,153232,0.31718646164823316,1,122,1
643,187647,0.4361967471194638,3,116,1
700,110815,0.3033386005166532,2,132,1
560,72137,0.2639414170325165,0,225,1
545,68021,0.2390548837443882,3,55,1
354,139779,0.17916318978024315,1,209,1
420,9115,0.6086160445170911,0,186,0
725,36202,0.7871171830977987,2,107,1
474,132250,0.023195053448252703,3,112,1
317,12930,0.15685023173105642,0,94,0
664,63624,0.771399844623811,3,153,0
641,132354,0.2734201599700538,2,186,1
333,56019,0.3111796227877527,1,8,0
325,186700,0.5303742248063514,3,238,1
358,195166,0.28214815096633966,2,27,1
325,14450,0.3941603641831759,3,38,0
608,41454,0.7205756309288618,0,141,1
366,182226,0.451827048430637,2,26,1
603,14227,0.5335043073424693,2,178,1
388,101437,0.17366701570230314,0,53,0
786,190282,0.20916187908874564,3,77,1
662,121001,0.7132460616499615,1,142,1
487,66753,0.7340658963437463,0,227,1
514,9220,0.6455833238950174,1,48,0
332,83536,0.09765223813616677,3,203,0
327,112044,0.6548259901901035,3,157,1
568,23539,0.015382181497379577,0,126,1
311,109422,0.47724356331320394,1,211,1
619,85580,0.5402098777744734,3,153,1
491,70559,0.34112210547259125,0,194,1
369,194666,0.3833707691376389,2,142,1
567,179587,0.5934794474778536,2,114,0
576,141251,0.7159013225465939,1,74,1
673,121446,0.15147023618168287,1,64,1
398,98974,0.11078775764040057,3,15,0
573,21506,0.5039936596503501,1,69,1
722,67034,0.1846076785552646,2,193,1
434,10002,0.1553797690573614,3,72,1
717,78280,0.16279306799788193,0,111,1
661,98938,0.157470856241073,3,92,1
514,125355,0.38169449225257984,3,202,1
741,76151,0.7715119554424686,0,139,1
783,56854,0.6624559894843874,0,90,1
418,144322,0.4346684742950229,2,223,1
789,37173,0.0649322023859205,3,4,1
301,32079,0.5383451656773541,3,32,1
364,141675,0.3609139652130142,0,31,1
321,120486,0.6226879466829234,2,24,1
483,174938,0.3951658781970654,1,38,1
768,149875,0.5346189906713906,2,164,1
600,181095,0.16003962584678036,2,175,1
608,135562,0.6665723465430816,2,20,1
342,169552,0.6235392489587662,2,8,1
558,40479,0.2992116348524673,0,216,1
491,109875,0.7709153235164697,2,196,1
539,189349,0.1283158206017416,0,189,1
430,159455,0.01601060676777717,1,166,1
400,85390,0.6105099609233066,2,100,1
776,185860,0.4804537624285196,2,78,1
579,68002,0.08873731297504701,3,80,1
505,12485,0.12760531603227918,0,125,1
336,160942,0.1047030584235932,2,12,1
681,87122,0.13348252281366052,3,223,0
536,14586,0.3691258491740387,1,233,1
493,47192,0.0407698391022123,0,17,0
633,21817,0.4155092031774998,3,126,1
365,199379,0.48429870797892616,3,87,1
566,170759,0.5818945375824494,2,90,1
731,186476,0.7568265603388428,2,94,1
531,42947,0.06598170124114615,1,125,0
300,162019,0.028126299590068893,3,231,1
414,116237,0.11131089614578107,3,176,1
327,64808,0.2698517633455338,1,234,1
550,136424,0.4202893713895679,1,66,1
482,190803,0.00342871573390644,3,202,1
366,96419,0.5538957375957998,0,99,1
643,13616,0.7655059387581501,2,92,1
388,169745,0.19982313921406175,0,13,1
470,44103,0.007037631378193865,3,213,1
793,43053,0.6025962711053725,0,28,1
333,126439,0.6160402558184737,0,116,1
423,161393,0.034807511001288115,1,233,1
458,160257,0.49385783366546926,3,154,1
554,174647,0.1942717809519494,0,30,1
422,177657,0.5062997284321894,2,222,1
785,32634,0.5811028333101586,1,144,0
302,65697,0.17819457165442262,3,60,0
774,146264,0.20860766347357515,1,63,1
567,83034,0.4892594698613111,1,206,1
319,145469,0.4658100933782547,0,142,1
358,95326,0.7089333838460602,1,96,0
351,94669,0.40829475235470236,0,71,1
443,13178,0.6398139014290031,3,209,1
466,124798,0.5856056651836925,1,85,1
620,173882,0.5325599995997509,1,132,1
455,165185,0.15341838227895527,0,19,1
662,72886,0.22108834852113735,2,60,0
446,137934,0.4534155864575147,2,189,1
431,46261,0.052754931880059086,1,183,1
437,129640,0.03603951265746757,1,236,1
464,86565,0.039853607878765906,3,28,1
718,185926,0.7370461537701417,0,124,1
423,144428,0.551102845133227,2,35,0
436,22075,0.6694092043036042,3,179,0
778,175215,0.7707334670385918,1,36,1
626,147036,0.5607753083837327,0,29,1
395,49352,0.412257034607338,3,201,0
734,62249,0.38321432696770225,3,31,1
391,41141,0.5968217606036177,0,209,0
381,67557,0.6943177993798177,1,179,0
522,189206,0.6636929000655084,0,137,1
645,181227,0.3943562557716327,3,35,1
394,113771,0.6188072293897858,3,67,1
676,77542,0.3812691582907441,3,49,0
378,78228,0.30750848298910216,1,95,1
690,191734,0.23813725008826003,2,49,1
347,46269,0.0436365219495241,0,44,1
532,153443,0.1609300310636731,0,79,1
620,199087,0.584005643842578,2,1,0
432,172215,0.1373686549976938,3,217,1
606,146083,0.7209416444527443,1,201,1
644,180762,0.06286611568329806,1,65,1
625,49833,0.04090150124858383,3,47,1
498,196877,0.38486598443555986,1,209,1
686,25521,0.1781311566993062,3,19,1
665,10657,0.08236235210417667,2,183,1
463,46262,0.04789435731946945,3,32,1
666,124914,0.4218372248678575,1,19,1
759,55566,0.20757136484910915,3,222,1
708,129634,0.44461313267949215,3,132,1
666,29328,0.11863822900163763,3,87,1
683,141837,0.019539222939966818,3,11,1
702,52093,0.02180737370374084,1,155,1
444,108505,0.0901382783087839,3,136,1
660,30421,0.6368339356378265,2,8,1
399,194286,0.35881120682370543,0,171,0
479,80524,0.499088352295868,3,127,0
767,124105,0.6999915511185981,2,205,1
441,101349,0.17008389462303664,2,179,1
721,122297,0.6970788824399298,0,143,1
511,95414,0.5965083738596819,3,16,1
404,22046,0.5832144886261765,3,50,1
348,167208,0.6965893920816326,3,72,0
574,131354,0.10070214981464734,1,227,1
525,56767,0.4324009063682267,0,77,1
555,24133,0.3868266573808214,2,126,1
321,178322,0.5311996306692514,2,213,1
434,71849,0.19039109250758993,1,8,1
301,182359,0.10186100798833353,1,159,1
451,155047,0.7787552271490258,2,213,1
765,192281,0.3725452195932663,3,207,1
376,134700,0.1856162293800738,2,122,1
644,42748,0.10292490274651911,3,90,1
302,14803,0.47487862049241464,2,45,0
580,55184,0.11820981382533731,2,142,1
760,92338,0.1464341082692971,1,216,1
470,127775,0.7617221903637553,0,124,1
398,180009,0.02333253015715746,1,158,1
585,35051,0.14946417875481935,1,66,1
439,129911,0.5369752066219233,2,178,1
745,24439,0.17351521656539806,0,101,0
724,100437,0.1455520035216596,2,87,1
626,22149,0.44520020382512926,2,59,0
619,79786,0.5567651352123404,2,158,1
601,124380,0.3445061965852406,3,4,0
667,149875,0.6250302846985821,0,222,1
530,162498,0.6521680449123316,1,232,1
784,108704,0.4984674155810274,1,229,1
472,57706,0.46225522221595644,2,229,1
304,183299,0.6530440879286905,2,201,1
649,187238,0.012023952893523315,3,197,1
631,193774,0.40850786007534307,2,102,1
790,160051,0.10298605842932106,3,42,1
497,157353,0.17724541016513876,0,2,1
512,22872,0.7591993907964574,0,5,1
581,117932,0.0029681909480858693,2,169,1
496,86202,0.2456112139554903,0,47,1
692,57720,0.1234888099972177,1,38,1
514,21058,0.4563335380084776,0,209,1
691,48958,0.6754079374521186,0,37,1
512,183717,0.31271103283859303,1,37,1
412,182466,0.6697483244939099,3,114,1
795,150618,0.35218916243798093,0,56,1
563,27500,0.7272351605123588,3,18,0
653,139816,0.6775559704330423,2,166,1
595,32343,0.14305560286964125,3,124,1
479,139078,0.7080512224163696,2,115,1
786,14465,0.15405126762548296,0,58,1
485,62755,0.3923157977496119,1,157,1
796,31522,0.15680312710920577,3,135,1
515,187239,0.30916997962662923,2,135,0
311,117202,0.7884834301124742,1,223,1
318,185173,0.612112152393955,2,137,1
786,11897,0.44325901666525747,1,222,1
563,149981,0.7483828241578891,0,209,1
493,100132,0.2877628141963324,3,26,1
705,98034,0.13856468834515498,0,53,1
608,175666,0.6631620887138383,3,165,1
630,17046,0.009740288749373695,0,34,1
642,189281,0.6436763173884366,2,174,1
399,13435,0.01748573384561336,1,97,1
344,77655,0.2275043450274292,3,74,1
664,34521,0.28439973243123806,2,128,1
310,108442,0.2548233015008842,2,71,0
659,122386,0.1947456314502258,1,118,1
364,131276,0.08654276861210297,3,183,1
431,161235,0.002544057078499851,0,130,1
653,152186,0.6197694788797017,2,236,1
611,190105,0.3655325989356481,1,117,1
690,94325,0.12955526638222467,1,195,1
